pitcher balls strikes plate_x plate_z pitch_type stand
608337 1 2 1.2052 2.0317 SL R
608337 1 2 0.0121 1.9103 FF R
608337 0 2 1.4845 1.8708 CH R
608337 0 1 0.7469 2.5259 SL R
608337 0 0 -0.4465 3.776 FF R
608337 3 2 0.4203 0.2261 CH R
608337 2 2 0.516 3.8364 SL R
608337 2 2 0.1727 1.2785 CH R
608337 2 2 -0.9661 3.0752 FF R
608337 2 1 -0.4941 2.0165 FF R
608337 1 1 -1.0362 3.1086 FF R
608337 0 1 -0.1464 1.5221 FF R
608337 0 0 -0.4885 1.9327 FF R
621107 2 1 -0.804 1.7428 FT R
608337 0 0 0.2621 2.5033 CH R
608337 0 1 -0.6035 2.343 CU L
621107 1 1 -0.0941 4.0341 FF R
608337 0 0 -0.3936 3.0175 CH L
621107 0 1 -0.3849 1.0809 CU R
621107 0 0 -0.4373 3.646 FF R
621107 1 2 -0.4966 1.3505 CU L
621107 1 1 -0.9686 2.0289 FF L
621107 0 1 -0.4359 4.3373 FF L
621107 0 0 -0.8535 2.5606 CH L
621107 1 1 -0.3 3.249 FF L
621107 0 1 -1.4541 1.686 FF L
621107 0 0 -0.8937 2.3722 CH L
621107 2 0 -0.6838 3.0329 SL L
621107 1 0 -1.5303 3.3727 CH L
621107 0 0 -0.9716 4.2966 FF L
621107 2 1 0.8439 1.7449 SL R
621107 1 1 0.6152 1.0232 FT R
621107 1 0 -0.2225 2.4912 CU R
621107 0 0 0.6226 0.9832 FT R
608337 0 2 0.4412 3.8903 FF L
608337 0 1 0.317 2.5217 FF L
608337 0 0 0.3324 3.0562 CH L
608337 2 2 0.1114 0.9181 CH R
608337 1 2 0.5612 4.6768 FF R
608337 1 2 0.5085 1.8852 SL R
608337 1 1 0.715 1.7872 SL R
608337 1 0 -0.3168 2.7403 FF R
608337 0 0 0.8626 4.0424 SL R
608337 2 2 -0.387 3.9168 FF L
608337 2 1 0.3739 3.3476 FF L
621107 1 2 -0.9518 1.8417 CH L
608337 1 1 0.3491 1.832 FF L
621107 1 1 0.3739 1.3978 CU L
608337 1 0 0.5925 1.8841 FF L
608337 0 0 0.9023 1.5119 CH L
621107 0 1 0.1677 0.9573 CU L
608337 0 0 -0.7402 2.9697 FF R
621107 0 0 -0.5654 3.2975 FF L
621107 0 2 -0.6668 2.5722 FF L
621107 0 1 -1.5853 2.8201 CH L
621107 0 0 -0.5924 2.1069 CU L
621107 0 1 -0.8965 3.8399 FF L
621107 0 0 -0.9439 2.9575 FF L
621107 0 0 -0.5629 2.5058 SL R
621107 2 2 0.6649 2.0099 SL R
621107 2 2 -0.2866 3.3028 CU R
621107 1 2 -0.4424 0.8258 CH R
621107 1 1 0.2177 1.0414 CU R
621107 1 0 0.0981 2.8765 SL R
621107 0 0 1.3875 1.0054 SL R
621107 3 2 -0.3264 1.4268 FF L
621107 3 2 -0.4715 2.6278 SL L
621107 2 2 0.9055 0.8213 CU L
608337 0 1 0.6253 2.063 CH L
621107 2 1 -1.0572 2.5537 CH L
608337 0 0 0.1384 1.9398 CH L
608337 1 2 0.6704 3.0334 FF R
621107 1 1 -1.1965 2.1748 SL L
608337 1 1 -1.2571 3.1369 CH R
621107 0 1 -2.0158 2.1638 FF L
608337 1 0 0.3475 2.8384 FF R
621107 0 0 -0.4265 1.6265 CH L
621107 0 2 -0.1268 1.3829 SL L
608337 0 0 -0.4904 4.3806 FF R
608337 3 1 0.6293 1.9922 CH R
621107 0 1 0.0716 0.675 CU L
621107 0 0 0.5311 2.8258 FF L
608337 3 0 0.7628 2.1765 FF R
621107 1 1 -0.5864 1.9943 SL L
608337 2 0 0.8508 1.4504 CH R
608337 1 0 1.0801 2.3687 FF R
621107 1 0 -0.7967 2.7983 SL L
608337 0 0 1.2291 0.5624 CH R
621107 0 0 -1.5456 2.2838 CU L
608337 1 2 0.331 2.6419 SL R
621107 0 1 -0.7247 2.4857 FT R
621107 0 0 -0.0725 1.7572 CU R
608337 1 1 -0.9558 3.8616 FF R
621107 0 1 -0.9394 2.6008 CH L
608337 1 0 0.2958 3.5691 FF R
608337 0 0 0.0769 4.0727 FF R
621107 0 0 -0.9926 2.6164 FF L
608337 1 0 0.0202 3.2269 CH L
608337 0 0 -0.0414 4.2629 FF L
608337 1 2 -0.4533 2.3299 CH L
608337 0 2 -1.3265 2.0894 CH L
608337 0 1 -0.9466 2.3987 CH L
608337 0 0 0.9828 1.3311 CU L
608337 1 1 -0.4265 2.0848 FF R
621107 0 0 -0.6038 1.7545 CH L
608337 1 0 -0.2757 3.151 FF R
621107 0 1 -0.4964 2.1144 FT L
608337 0 0 0.3853 3.5924 SL R
621107 0 0 -0.4872 2.329 FF L
608337 2 2 0.1859 2.1626 CH L
621107 0 0 -0.1651 2.5846 FF R
608337 1 2 0.935 4.0845 FF L
621107 1 2 0.3048 1.8996 SL R
608337 1 1 0.4533 1.6158 FF L
621107 1 1 -0.3578 1.9283 CH R
621107 1 0 -1.127 2.6467 FF R
608337 0 1 0.4295 1.8628 FF L
621107 0 0 -0.9437 1.883 SL R
608337 0 0 -0.1638 3.3691 FF L
608337 0 0 0.5793 3.1336 FF R
608337 0 1 -0.0479 3.2401 FF L
608337 0 0 -0.3684 1.9594 FF L
621107 0 0 -0.3736 2.8171 FF L
621107 3 2 0.5591 2.7347 FF L
621107 3 2 -1.1629 2.5565 FF L
621107 2 2 -1.2502 2.365 SL L
608337 1 2 0.6722 2.1515 SL R
621107 1 2 2.1382 0.5145 SL L
608337 0 2 2.4016 1.2509 SL R
621107 0 2 0.4885 3.4138 FF L
608337 0 2 0.8393 3.3034 FF R
621107 0 1 -0.6104 3.234 FF L
608337 0 1 -0.7492 3.5833 FF R
621107 0 0 -0.374 2.184 CU L
621107 3 2 -0.2472 2.1836 CH L
608337 0 0 0.302 2.3566 FF R
621107 3 2 -0.3059 1.4622 SL L
608337 0 2 -0.4242 3.2754 SL R
608337 0 1 -0.2699 3.6009 FF R
621107 3 2 0.8659 1.125 SL L
608337 0 0 0.1697 2.6657 SL R
621107 3 2 -0.3327 2.9455 FF L
608337 0 1 1.0595 2.6817 SL R
621107 2 2 -0.3228 3.9565 FF L
608337 0 0 0.5277 1.8602 SL R
621107 2 1 -0.2389 1.9257 SL L
621107 1 1 -1.3044 0.8759 CH L
621107 1 0 -0.9003 2.2217 SL L
621107 0 0 0.9039 3.2871 FF L
608337 0 0 0.5622 2.1781 FF L
608337 2 2 0.6069 4.3448 FF L
608337 1 2 0.0644 4.8325 FF L
608337 1 1 -0.1848 3.4777 CH L
608337 1 0 -0.6457 2.5281 FF L
608337 0 0 1.215 1.1571 CH L
608337 2 2 -0.2098 3.1316 FF R
608337 1 2 -0.035 4.1436 FF R
608337 0 2 1.6569 -0.7281 CU R
608337 0 1 0.2784 3.2538 FF R
608337 0 0 0.471 2.2094 FF R
621107 2 1 -0.1688 1.4716 CU R
621107 1 1 1.1729 1.1323 CU R
621107 1 0 0.3539 2.2143 FT R
621107 0 0 1.6467 0.9143 FF R
621107 3 2 -1.3364 2.0006 FF L
621107 2 2 -1.3057 2.0503 SL L
621107 1 2 0.4428 4.0828 FF L
621107 0 2 -1.2407 4.8804 FF L
621107 0 1 0.7269 1.125 CU L
621107 0 0 0.5052 2.3143 FF L
621107 2 2 -0.9361 1.7429 SL L
621107 2 1 -0.0336 1.9333 CH L
621107 1 1 -0.6524 4.0379 FF L
621107 1 0 -0.8752 2.0653 FF L
621107 0 0 -1.3034 2.0756 FF L
543037 1 1 -0.3069 1.6466 CH L
543037 0 1 -0.194 4.0332 FF L
543037 0 0 -0.0195 2.0397 KC L
543037 0 0 -0.4747 2.8696 KC R
543037 0 2 -0.4373 3.9144 FF L
543037 0 1 0.0701 3.2646 FF L
543037 0 0 -0.1178 3.0755 SL L
543037 3 2 -1.4114 3.7765 KC R
543037 2 2 1.3773 0.4358 SL R
543037 1 2 2.3167 1.6037 SL R
543037 1 1 1.0849 1.5152 SL R
543037 0 1 -2.1213 3.5716 FF R
543037 0 0 0.4998 3.1239 FF R
656427 1 2 -0.1653 3.5958 FF R
656427 1 2 -0.6839 1.7219 FT R
656427 1 1 -0.29 2.7662 FF R
656427 0 1 1.4445 1.0442 FF R
656427 0 0 -0.3934 3.4892 KC R
656427 2 2 0.7379 1.2671 SL R
656427 1 2 0.8556 -0.4527 KC R
656427 1 2 0.2459 1.9409 FF R
656427 1 1 -0.175 3.0864 FF R
656427 1 0 0.1896 0.8643 SL R
656427 0 0 2.1775 0.6318 SL R
656427 0 1 0.2512 2.8968 FT L
656427 0 0 -0.6618 2.2997 KC L
543037 1 0 0.0711 2.4252 SL L
543037 0 0 -0.5447 4.428 FF L
543037 2 2 1.0194 2.4917 SL R
543037 2 1 0.2946 2.8114 FF R
543037 2 0 0.6653 1.4643 SL R
543037 1 0 0.9708 3.2246 FF R
543037 0 0 -0.5136 1.3344 FF R
543037 1 1 0.4936 1.3811 SL L
543037 0 1 -0.9653 1.2777 CH L
543037 0 0 0.0802 3.0144 FF L
656427 1 2 1.024 1.0113 SL R
656427 1 1 -0.6819 1.5615 KC R
656427 1 0 -1.301 3.2216 FF R
656427 0 0 0.5247 0.5559 SL R
656427 2 2 0.3674 2.6167 FF R
656427 2 2 -0.0073 1.3586 SL R
656427 1 2 0.8543 0.2481 SL R
656427 1 2 0.007 1.2913 SL R
656427 1 1 0.467 3.2836 FF R
656427 0 1 1.2228 2.4959 FF R
656427 0 0 -0.2617 1.9792 SL R
656427 1 2 -0.115 2.2611 FF L
656427 1 2 0.5826 1.2705 SL L
656427 0 2 0.2477 4.3059 FF L
656427 0 1 -0.1246 1.3101 SL L
543037 2 2 0.6869 2.879 FF L
543037 2 2 -0.4086 0.9949 CH L
656427 0 0 -0.0318 1.6342 KC L
656427 1 2 -0.0178 2.3132 SL L
543037 1 2 -0.6973 3.6987 FF L
656427 0 2 1.0716 2.091 SL L
543037 1 1 0.3884 2.9534 FF L
543037 1 0 -0.0341 2.4984 FF L
656427 0 1 -0.7668 2.128 KC L
543037 0 0 -0.6582 3.8845 FF L
656427 0 0 0.5047 2.7231 FF L
543037 1 2 0.1693 2.343 SL R
543037 1 2 0.9702 2.3071 SL R
543037 1 2 -0.3733 2.3866 KC R
543037 0 2 0.3512 3.537 FF R
543037 0 1 -0.3359 2.5585 FF R
543037 0 0 0.2113 3.4518 SL R
543037 3 2 0.2302 3.3342 FF L
543037 3 2 0.3529 3.1304 FF L
543037 2 2 1.6268 1.7492 SL L
543037 2 1 -0.2597 3.4874 FF L
543037 1 1 -0.2281 3.8804 KC L
656427 1 1 0.1517 2.1663 SL L
543037 0 1 -0.1528 0.0664 KC L
656427 0 1 0.3089 0.8735 SL L
543037 0 0 -0.9429 2.6328 FF L
656427 0 0 0.4372 1.7249 KC L
656427 3 0 -0.8874 1.2865 FF L
656427 2 0 0.8598 1.3284 SL L
656427 1 0 -1.5751 2.1268 KC L
656427 0 0 1.086 2.2602 FF L
656427 0 0 0.9483 1.3509 SL R
656427 3 2 -0.0424 2.9199 FF R
656427 2 2 1.2261 2.7201 FF R
656427 2 1 -0.2958 3.3038 FF R
656427 1 1 -1.341 2.7279 FF R
656427 0 1 0.525 0.9287 SL R
656427 0 0 0.5634 2.1134 FF R
543037 0 2 0.672 2.6731 KC R
543037 0 1 -0.166 2.8796 FF R
543037 0 0 0.6895 1.5669 SL R
543037 1 2 -0.127 2.1666 CH L
543037 0 2 -1.5617 1.8872 CH L
543037 0 1 0.751 2.6143 FF L
543037 0 0 0.3808 0.7633 KC L
543037 1 2 -0.232 2.6613 CH R
543037 1 1 0.1958 2.6176 SL R
543037 0 1 0.2044 0.0202 KC R
543037 0 0 -0.5145 2.3577 CH R
543037 3 1 -0.6856 3.6398 FF L
543037 3 0 0.586 1.9521 FF L
543037 2 0 1.3834 2.9396 FF L
543037 1 0 -1.2855 3.3777 KC L
543037 0 0 -0.2939 0.8396 KC L
656427 0 0 -0.4481 1.6809 FT L
656427 0 2 1.263 1.8244 FF R
656427 0 1 -0.6778 1.9781 FT R
656427 0 0 0.7545 1.5286 KC R
656427 3 2 0.3691 2.1363 SL R
656427 2 2 -0.0651 1.5188 SL R
656427 1 2 -1.3223 3.0531 FF R
656427 1 2 -0.0947 2.4098 FF R
656427 1 2 0.3365 2.7955 FF R
656427 1 2 -0.7874 2.9109 FF R
656427 1 1 0.2483 2.9276 FF R
656427 1 0 -0.5509 2.8432 SL R
656427 0 0 0.9838 0.7313 SL R
543037 0 0 0.19 2.625 KC R
543037 0 2 0.6499 2.3922 FF L
543037 0 1 0.3677 3.4762 FF L
656427 1 2 -0.0225 3.3663 FF L
656427 1 1 0.5537 2.4888 SL L
543037 0 0 0.5239 3.1214 SL L
543037 0 2 0.4698 2.5912 FF L
656427 1 0 0.3553 2.3347 FT L
543037 0 1 -0.186 2.4542 FF L
656427 0 0 0.7254 1.4537 FF L
656427 0 0 0.5563 2.2098 FF L
543037 0 0 -0.6019 1.2029 KC L
656427 2 2 0.6742 2.0816 FF L
656427 2 1 -0.0725 2.5586 SL L
656427 1 1 -0.9805 3.0939 SL L
656427 1 0 0.2625 2.1233 FF L
656427 0 0 0.3058 1.0991 FF L
543037 1 2 1.0112 -0.3069 KC R
543037 1 1 -0.1822 2.9019 SL R
543037 0 1 1.7494 0.9161 SL R
543037 0 0 -0.2646 2.2902 KC R
543037 0 0 -0.6461 2.428 FF L
543037 3 2 0.2578 3.4753 FF R
543037 2 2 2.121 0.7753 SL R
543037 2 1 0.263 2.1844 FF R
543037 1 1 0.9065 3.3639 FF R
543037 1 0 0.353 1.2032 SL R
543037 0 0 1.2015 2.3236 SL R
543037 3 2 0.6105 2.591 FF L
543037 2 2 -1.3887 3.3966 FF L
543037 2 2 -0.3695 1.7087 CH L
543037 2 1 -0.8012 2.4192 KC L
656427 0 0 0.2026 3.1718 FF L
656427 3 2 0.6326 2.6904 FF R
543037 1 1 0.2365 4.0502 FF L
656427 3 1 0.307 2.6833 FF R
543037 1 0 0.8659 2.986 FF L
543037 0 0 -0.9824 1.7252 FF L
656427 2 1 -1.171 1.8893 SL R
656427 1 1 -2.0168 2.5199 FT R
656427 1 0 -0.4024 1.4086 KC R
656427 0 0 1.1547 2.4893 FF R
656427 1 1 0.4823 1.4913 SL R
656427 0 1 2.5455 0.3178 SL R
656427 0 0 0.761 1.1881 SL R
543037 1 0 0.2383 2.772 FF R
543037 0 0 1.9381 1.8734 SL R
543037 0 2 -0.3964 2.9738 FF L
543037 0 1 -0.0979 2.3875 FF L
543037 0 0 0.6703 2.1714 FF L
543037 0 2 -0.0066 1.9876 FF R
543037 0 1 0.2316 2.0211 KC R
543037 0 0 0.4636 2.1756 SL R
543037 1 2 0.9149 1.5448 SL L
543037 0 2 0.6967 4.0937 FF L
543037 0 1 -0.4782 3.5911 FF L
543037 0 0 -0.3803 2.8942 FF L
656427 2 2 0.9479 2.9961 FF L
656427 2 1 -0.4847 1.9907 FF L
656427 2 0 -0.5871 2.5529 FF L
656427 1 0 -0.9665 2.0936 KC L
656427 0 0 0.3907 1.452 KC L
656427 1 2 0.527 2.2396 FF R
656427 1 2 -1.3285 3.2631 FF R
656427 1 1 0.0787 1.8332 SL R
656427 0 1 0.4488 0.7515 SL R
656427 0 0 0.363 2.4652 FF R
656427 3 2 -0.9496 3.7132 SL R
656427 3 2 -1.2764 2.9484 SL R
656427 3 1 -0.1142 3.0558 FF R
656427 2 1 1.6753 2.1724 FF R
656427 2 0 0.6624 1.6018 SL R
656427 1 0 0.8592 1.5347 FF R
656427 0 0 1.1702 0.7924 FF R
656427 0 0 0.2968 2.852 FF L
621107 0 0 -0.0484 2.524 SL R
621107 0 2 -0.4905 3.5415 FF L
621107 0 1 -1.3696 2.2724 FT L
621107 0 0 -0.8279 2.1048 SL L
621107 3 2 -1.1525 2.1143 SL L
621107 2 2 -0.7688 4.387 FF L
621107 2 1 -0.697 1.9157 SL L
621107 1 1 -1.8079 2.5005 SL L
621107 0 1 1.1897 3.364 FF L
621107 0 0 0.0817 2.0285 SL L
621107 0 2 -0.7749 2.1654 SL L
621107 0 1 -0.7597 1.7819 SL L
621107 0 0 -0.9142 2.2854 SL L
621107 1 0 -0.419 2.4444 FT R
621107 0 0 -0.1326 1.2281 CU R
621107 3 2 -0.0824 1.1209 SL L
621107 2 2 -0.3069 0.7965 SL L
621107 2 1 -0.9916 3.0009 SL L
621107 1 1 0.7036 0.8318 SL L
621107 0 1 0.3119 4.5614 FF L
621107 0 0 -0.5502 2.124 SL L
594798 1 2 0.5471 1.5032 SL L
594798 1 2 -1.0235 1.7222 CH L
594798 1 2 0.5487 3.3458 FF L
594798 1 1 -0.7404 2.5502 CH L
594798 1 0 0.1757 3.5018 SL L
594798 0 0 0.1982 3.719 SL L
594798 1 2 -0.2685 1.3854 CH L
594798 1 2 0.8208 2.1731 SL L
594798 0 2 -0.1795 4.1748 FF L
594798 0 1 0.23 2.4153 SL L
594798 0 0 -0.2229 2.7099 CH L
594798 1 1 0.2524 3.3003 FF R
594798 1 0 0.875 2.8645 FF R
594798 0 0 1.5995 2.5484 SL R
594798 1 2 1.3092 1.2366 SL R
594798 1 2 1.196 2.4652 SL R
594798 1 2 0.369 2.0298 SL R
594798 1 1 -0.0086 2.7314 FF R
594798 0 1 1.1039 1.1296 SL R
594798 0 0 0.8452 2.3604 SL R
594798 2 2 -0.3307 2.3742 SL L
594798 1 2 -0.6022 4.5946 FF L
594798 1 2 0.0422 4.2276 FF L
594798 1 1 -0.4864 3.0746000000000002 FF L
594798 0 1 -1.0202 3.708 FF L
594798 0 0 -0.1169 2.2431 FF L
608337 2 2 0.4972 0.7608 CH R
608337 1 2 -1.0678 2.1122 FF R
608337 0 2 0.7847 3.5306 FF R
608337 0 1 -0.2531 2.0582 SL R
608337 0 0 0.8471 1.5655 SL R
608337 1 0 0.6007 2.6874 SL R
608337 0 0 -1.02 2.1911 CH R
608337 2 2 -0.1412 3.9511 SL R
608337 2 2 0.0852 2.3666 CH R
608337 2 1 -0.0959 3.2477 SL R
608337 1 1 0.5627 0.9242 SL R
608337 1 0 0.3138 2.4605 SL R
608337 0 0 -0.5129 3.6259 FF R
594798 0 0 0.6985 2.8866 SL R
594798 3 2 -0.1618 2.6615 CH L
594798 2 2 0.6481 1.146 CH L
594798 1 2 -0.1168 5.1746 FF L
594798 1 2 0.6754 2.2028 FF L
594798 0 2 -0.6188 3.772 SL L
594798 0 1 0.155 3.4464 FF L
594798 0 0 0.4626 1.8361 CH L
594798 0 2 1.6154 1.9564 SL R
594798 0 1 -0.3295 2.7819 FF R
594798 0 0 0.6346 2.7485 FF R
501985 0 0 -0.2246 1.4156 CH R
608337 1 2 0.8804 2.5706 SL R
608337 1 2 1.0643 1.4134 SL R
501985 2 2 -0.0242 3.2896 FF L
608337 1 1 0.1109 2.3606 FF R
501985 2 1 0.3581 2.3766 CH L
501985 2 0 -0.5567 2.1101 FF L
608337 1 0 1.0343 2.1454 SL R
501985 1 0 -1.0531 2.3479 FF L
608337 0 0 -0.9769 3.5508 FF R
501985 0 0 0.8551 3.5736 SL L
608337 0 2 -0.8267 2.7057 FF R
501985 2 2 -0.2317 3.2326 FF R
608337 0 1 -0.8088 2.1903 FF R
608337 0 0 -0.4735 2.5053 FF R
501985 1 2 1.9871 1.5955 CH R
608337 1 0 0.4741 2.327 FF L
501985 0 2 -1.1456 2.9831 CH R
501985 0 1 -0.9266 2.5507 SL R
608337 0 0 0.8617 2.846 FF L
608337 3 2 0.7697 1.7216 SL R
501985 0 0 0.3246 2.021 KC R
608337 3 1 0.1211 1.5586 CH R
608337 2 1 0.0111 1.236 CH R
608337 1 1 -1.8025 2.168 FF R
608337 1 0 0.1337 2.3949 FF R
608337 0 0 -0.2657 1.49 FF R
608337 3 1 -0.1222 3.7678 CH L
608337 3 0 -0.2812 2.8239 FF L
608337 2 0 1.295 2.9875 FF L
501985 0 2 -8e-4 1.63 CH L
608337 1 0 -1.3082 3.9324 CH L
501985 0 2 -0.5808 3.1595 KC L
608337 0 0 0.1067 0.1477 CU L
594798 3 2 0.5123 2.7961 FF L
501985 0 2 -0.2648 2.7114 FF L
594798 3 1 0.1617 3.3916 SL L
501985 0 1 -0.2667 2.0205 KC L
645261 0 0 0.1231 2.1011 FF L
645261 3 2 1.3145 0.8046 SL R
501985 0 0 -0.0156 2.7479 FF L
594798 2 1 0.3665 3.737 SL L
594798 2 0 -0.1106 3.1465 FT L
645261 3 1 -0.6654 2.2422 CH R
501985 1 2 0.7317 1.927 FF R
501985 1 1 0.5826 3.225 FF R
594798 1 0 0.044 1.4938 SL L
645261 2 1 1.5872 2.1275 FF R
645261 2 0 -0.437 1.3692 CH R
501985 0 1 -1.12 0.716 SL R
594798 0 0 -0.9462 2.9741 FT L
594798 2 2 -0.4271 1.7889 CH L
645261 1 0 -1.4467 2.665 CH R
501985 0 0 0.9945 2.516 CH R
501985 1 1 -0.0663 1.6542 SL L
645261 0 0 -0.7934 1.5552 FF R
594798 1 2 -1.2975 3.9151 CH L
594798 1 2 0.4159 1.4203 SL L
645261 0 0 -0.61 2.4001 CH L
501985 0 1 -0.8734 1.2833 FF L
594798 1 1 -0.1057 3.7255 FF L
645261 0 2 0.5147 1.8671 CH R
501985 0 0 -0.3288 1.8129 FF L
501985 0 2 0.986 2.4744 SL L
594798 0 1 -0.8262 3.2512 FF L
645261 0 2 0.588 2.1081 FF R
645261 0 1 -0.7637 2.6926 SI R
594798 0 0 0.0237 1.7326 CH L
501985 0 2 0.055 2.1829 CH L
501985 0 2 -0.6503 3.0569 FF L
645261 0 0 -0.0429 2.2099 CU R
594798 2 2 0.1816 2.3844 FF L
645261 2 1 0.0654 2.4086 FF L
501985 0 1 0.8957 2.8543 FF L
594798 1 2 -0.6852 1.4175 SL L
594798 1 2 -0.2991 2.2993 CH L
645261 1 1 -1.5332 2.3873 CH L
501985 0 0 -0.8701 1.2634 SL L
594798 0 2 -1.633 2.4157 SL L
501985 0 2 0.1969 3.4023 FF R
645261 0 1 -1.2557 1.8624 CU L
645261 0 0 -0.8585 3.4245 FF L
594798 0 1 -0.0844 2.3857 FT L
501985 0 1 0.1242 3.3606 FF R
645261 1 2 0.2529 2.4043 SL L
501985 0 0 0.5618 2.7611 CH R
594798 0 0 0.3437 2.1637 FF L
501985 0 0 2.4186 3.9576 SL L
645261 1 2 -0.4084 1.2929 CH L
608337 1 2 0.8418 3.7199 FF L
645261 1 2 0.6464 2.1146 SL L
608337 1 1 -0.6688 2.2958 FF L
501985 2 2 -0.4913 1.7687 FF R
501985 2 2 0.4801 1.9608 FF R
645261 0 2 0.9847 3.1057 SL L
608337 0 1 1.3699 1.4523 CH L
645261 0 1 -0.5937 3.3098 FF L
501985 2 2 -0.2583 1.7756 SL R
608337 0 0 0.957 2.4691 SL L
608337 0 2 1.3686 1.7685 SL R
645261 0 0 -0.3578 1.7188 CH L
501985 1 2 1.057 2.0756 SL R
501985 1 2 -0.7255 1.9457 FF R
608337 0 1 -0.5872 1.7752 FF R
501985 1 1 -0.3488 1.9042 FF R
608337 0 0 0.0509 2.5719 FF R
501985 1 0 -0.071 2.0712 CH R
608337 0 1 -0.5218 2.7616 FF R
608337 0 0 0.3903 2.4075 FF R
501985 0 0 0.3566 0.8479 FF R
608337 2 2 0.437 3.1476 FF R
501985 3 1 -0.9233 1.7281 SL L
501985 2 1 -0.803 1.2795 FF L
608337 2 1 -0.0112 1.9779 CH R
608337 1 1 0.2754 1.4305 SL R
501985 2 0 0.3001 2.194 SL L
608337 1 0 -0.7393 3.1288 CH R
501985 1 0 -1.2678 0.9179 FF L
608337 0 0 -0.8926 2.9855 FF R
501985 0 0 -1.1273 1.8999 FF L
594798 1 2 0.4101 3.2138 SL R
645261 0 2 -0.0663 2.0226 SL R
594798 1 1 0.7208 3.504 FF R
645261 0 1 0.1491 2.4288 FF R
645261 0 0 0.1619 2.021 FF R
594798 1 0 -0.1206 3.5993 FF R
645261 0 0 0.8881 2.6051 FF R
594798 0 0 1.254 4.0547 FF R
594798 1 1 1.1533 2.2513 SL R
645261 1 2 -0.4636 1.1793 CH R
645261 1 2 0.5251 1.8969 SL R
594798 0 1 1.0209 3.1011 FF R
645261 1 2 -0.8045 2.5587 FF R
594798 0 0 0.3912 2.2483 SL R
594798 0 2 0.6103 3.6637 FF L
645261 0 2 0.181 -0.0034 CH R
645261 0 1 0.5948 1.4791 SL R
594798 0 1 1.1549 2.1873 SL L
594798 0 0 0.5489 2.4445 FF L
645261 0 0 0.4673 1.6977 SL R
608337 1 2 -0.1474 2.9207 CH R
608337 0 2 1.7445 1.5298 SL R
608337 0 1 0.8805 2.1296 SL R
608337 0 0 0.3427 3.3963 FF R
501985 1 0 0.3888 2.3913 CH R
608337 0 0 -0.6158 2.9458 CH R
501985 0 0 2.2502 5.7846 KC R
501985 3 1 0.1356 1.9992 FF L
608337 1 0 0.041 2.5407 CH L
501985 2 1 -1.225 3.281 FF L
608337 0 0 -1.6073 5.6325 CH L
594798 2 2 1.6912 1.6839 SL R
501985 2 0 -0.6334 2.2974 FF L
501985 1 0 -1.1808 2.105 FF L
594798 2 2 1.527 1.8418 SL R
501985 0 0 1.1363 2.7396 FF L
594798 1 2 1.6623000000000001 1.4657 SL R
594798 1 2 1.1583 2.2753 SL R
645261 0 2 0.4201 2.0203 SL L
501985 2 2 0.1007 2.9506 FF R
501985 1 2 1.913 2.7793 FF R
594798 0 2 1.371 1.882 SL R
645261 0 1 -0.6191 2.7404 CH L
645261 0 0 -0.3549 2.0205 CU L
501985 1 1 -0.2279 2.665 CH R
594798 0 1 1.047 2.312 SL R
594798 0 0 -0.4222 2.1152 SL R
645261 3 2 -0.8862 3.5884 CU R
501985 1 0 -0.3712 2.0068 FF R
501985 0 0 -0.4891 1.458 FF R
594798 3 0 -0.0462 4.1529 FF L
645261 3 2 -1.1633 1.8005 CH R
645261 3 2 -0.1886 1.4197 CH R
594798 2 0 0.5517 0.9572 CH L
645261 2 2 0.3738 1.4642 FF R
594798 1 0 1.1159 3.3937 SL L
594798 0 0 -0.1395 4.5149 FF L
645261 1 2 1.0963 1.2849 SL R
645261 0 2 1.5814 0.7651 SL R
594798 1 1 1.0826 2.3642 SL R
594798 0 1 1.9708 1.8786 SL R
645261 0 2 0.3756 1.977 CH R
594798 0 0 0.8609 2.5531 SL R
645261 0 1 -0.9396 1.5891 CH R
645261 0 0 -0.3279 2.171 SL R
594798 3 0 -1.2806 2.8965 FF L
594798 2 0 1.0272 3.3857 SL L
645261 2 2 -0.7569 4.2005 FF L
645261 2 1 0.5099 1.0602 CH L
594798 1 0 1.0604 3.19 SL L
645261 1 1 -1.134 2.0867 CH L
594798 0 0 -1.474 4.233 FF L
594798 0 2 0.0125 3.2666 FF L
645261 0 1 -1.4999 3.3688 FF L
594798 0 1 -0.9542 2.5298 FF L
645261 0 0 -0.2293 2.5538 CU L
645261 1 2 -0.159 2.2253 FF R
594798 0 0 -0.1083 1.6926 FF L
501985 3 2 -0.329 1.8062 FF L
645261 1 2 -0.4843 2.6607 CH R
594798 1 1 1.0458 2.8904 SL L
594798 1 0 -0.215 2.384 FF L
501985 3 2 -0.6202 2.5367 SL L
645261 0 2 -1.2526 3.5535 CH R
645261 0 2 -0.2709 2.9609 FF R
594798 0 0 1.1829 3.6005 SL L
501985 2 2 -1.3236 1.4629 FF L
645261 0 1 0.0808 2.7138 FF R
594798 1 0 0.4802 2.7612 SL R
501985 2 1 -0.5957 1.6602 FF L
501985 1 1 -1.6424 1.8844 FF L
645261 0 0 -0.0208 3.0361 CU R
594798 0 0 1.1939 2.5239 FF R
608337 1 2 -0.3995 1.75 CH R
501985 1 0 -0.682 1.9464 SL L
645261 3 2 -0.2973 1.5654 CH L
501985 0 0 -0.7953 1.7291 KC L
